1991.46849,   0.00000,   0.63862,  -0.63862
1991.47123,   0.40942,   0.64351,  -0.64351
1991.47945,  -1.75172,   0.73602,  -0.73602
1991.48219,  -0.10400,   0.70038,  -0.70038
1991.48493,   0.10400,   0.69748,  -0.69748
1991.48767,   0.72502,   0.67996,  -0.67996
1991.49041,  -0.62112,   0.67628,  -0.67628
1991.49863,   1.54563,   0.75818,  -0.75818
1991.50137,  -0.10230,   0.75820,  -0.75820
1991.50411,  -0.92546,   0.77798,  -0.77798
1991.50959,   0.10325,   0.77314,  -0.77314
1991.51781,   0.92451,   0.77414,  -0.77414
1991.52055,  -0.10230,   0.77315,  -0.77315
1991.52329,   0.00000,   0.76782,  -0.76782
1991.52603,   0.30659,   0.73662,  -0.73662
1991.52877,   0.81301,   0.75734,  -0.75734
1991.53699,   0.60545,   0.72783,  -0.72783
1991.53973,  -0.20141,   0.72360,  -0.72360
1991.54247,   0.00000,   0.71789,  -0.71789
1991.54521,   0.90317,   0.71690,  -0.71690
1991.54795,  -0.20000,   0.71829,  -0.71829
1991.55616,  -0.40120,   0.71806,  -0.71806
1991.55890,  -0.80727,   0.62830,  -0.62830
1991.56164,  -0.30441,   0.63155,  -0.63155
1991.56438,   0.60790,   0.64560,  -0.64560
1991.56712,   0.00000,   0.62491,  -0.62491
1991.57534,   0.50378,   0.61961,  -0.61961
1991.57808,   0.90046,   0.55227,  -0.55227
1991.58082,   0.39761,   0.55892,  -0.55892
1991.58356,  -0.09926,   0.51967,  -0.51967
1991.58630,   0.09926,   0.51963,  -0.51963
1991.59452,  -0.49727,   0.48953,  -0.48953
1991.59726,   1.18931,   0.55663,  -0.55663
1991.60000,   0.19685,   0.55837,  -0.55837
1991.60274,  -0.19685,   0.55589,  -0.55589
1991.60548,  -0.39487,   0.53270,  -0.53270
1991.61370,   0.19763,   0.51710,  -0.51710
1991.61644,   0.49237,   0.52677,  -0.52677
1991.61918,   0.19627,   0.52859,  -0.52859
1991.62192,  -0.09809,   0.48898,  -0.48898
1991.62466,  -0.78818,   0.51785,  -0.51785
1991.63288,  -2.40252,   0.74076,  -0.74076
1991.63562,   0.70672,   0.73560,  -0.73560
1991.63836,   2.68006,   0.94637,  -0.94637
1991.64110,   0.29340,   0.93885,  -0.93885
1991.64384,   0.58423,   0.94790,  -0.94790
1991.65205,   0.00000,   0.94118,  -0.94118
1991.65479,  -0.09713,   0.91964,  -0.91964
